,Date(UTC),total_eth_supply,total_block_uncle_reward,total_block_count,total_uncle_count,BurntFees
2220,8/27/2021,117396008.61628155,13451.875,6431,334,0.0
2221,8/28/2021,117402852.7693476,13437.25,6460,292,0.0
2222,8/29/2021,117409166.16758518,13507.6875,6489,299,0.0
2223,8/30/2021,117413734.0592471,13480.125,6472,302,0.0
2224,8/31/2021,117417454.13533552,13497.8125,6443,345,0.0
2225,9/1/2021,117420617.07027686,13479.9375,6455,323,0.0
2226,9/2/2021,117425267.21027908,13623.25,6541,304,0.0
2227,9/3/2021,117426097.5856972,13505.6875,6466,323,0.0
2228,9/4/2021,117430027.8571835,13408.375,6429,310,0.0
2229,9/5/2021,117434894.21335644,13616.75,6529,316,0.0
2230,9/6/2021,117439075.38533774,13500.8125,6459,329,0.0
2231,9/7/2021,117439606.38479076,13447.6875,6417,347,0.0
2232,9/8/2021,117440060.11075851,13544.75,6495,312,0.0
2233,9/9/2021,117441469.68838815,13511.5,6466,328,0.0
2234,9/10/2021,117447475.58001432,13478.25,6459,316,0.0
2235,9/11/2021,117456237.48910904,13395.1875,6396,339,0.0
2236,9/12/2021,117465259.0930544,13586.1875,6538,287,0.0
2237,9/13/2021,117472927.41113114,13388.1875,6412,319,0.0
2238,9/14/2021,117480990.22102226,13446.375,6461,294,0.0
2239,9/15/2021,117489461.38588911,13510.25,6454,340,0.0
2240,9/16/2021,117496494.95158368,13551.9375,6492,319,0.0
2241,9/17/2021,117504310.79438752,13503.5625,6467,321,0.0
2242,9/18/2021,117514038.7703336,13461.875,6451,314,0.0
2243,9/19/2021,117523821.28781924,13534.1875,6508,291,0.0
2244,9/20/2021,117530608.93812533,13465.375,6432,338,0.0
2245,9/21/2021,117536223.68030214,13569.625,6496,326,0.0
2246,9/22/2021,117544708.4008862,13445.875,6437,322,0.0
2247,9/23/2021,117552700.00510404,13372.8125,6411,309,0.0
2248,9/24/2021,117560792.70390232,13449.25,6455,304,0.0
2249,9/25/2021,117571414.65957448,13721.25,6573,324,0.0
2250,9/26/2021,117580065.8865458,13350.625,6402,306,0.0
2251,9/27/2021,117587108.79033296,13482.875,6454,326,0.0
2252,9/28/2021,117593666.3148558,13310.0,6358,336,0.0
2253,9/29/2021,117600900.10386883,13479.4375,6412,371,0.0
2254,9/30/2021,117605182.85530284,13302.1875,6338,355,0.0
2255,10/1/2021,117611999.51959558,13578.9375,6485,343,0.0
2256,10/2/2021,117621043.2956884,13377.375,6388,338,0.0
2257,10/3/2021,117630089.4859282,13345.0625,6363,349,0.0
2258,10/4/2021,117635465.93454908,13339.625,6366,342,0.0
2259,10/5/2021,117638661.70221338,13420.0625,6411,337,0.0
2260,10/6/2021,117640060.32461604,13497.3125,6427,361,0.0
2261,10/7/2021,117641859.7117806,13247.5,6324,340,0.0
2262,10/8/2021,117645024.85546516,13473.5,6417,360,0.0
2263,10/9/2021,117652385.23289932,13326.75,6349,352,0.0
2264,10/10/2021,117659680.5331326,13383.125,6375,358,7313.23306804255
2265,10/11/2021,117664550.22297291,13421.125,6382,370,9777.61075442704
2266,10/12/2021,117671108.98649047,13348.125,6353,362,8018.62722537903
2267,10/13/2021,117676840.51429768,13297.5625,6320,373,8769.78143966772
2268,10/14/2021,117679525.25625575,13360.9375,6330,395,11896.2705740871
2269,10/15/2021,117682347.09615186,13329.0,6318,392,11737.0959226036
2270,10/16/2021,117689290.88514668,13528.0625,6446,361,7808.83150468389
2271,10/17/2021,117697131.21838024,13477.25,6385,396,6817.28563623825
2272,10/18/2021,117703103.08555672,13286.625,6316,370,8521.68446982201
2273,10/19/2021,117711133.5276016,13457.8125,6440,325,6663.25296816043
2274,10/20/2021,117718544.10344955,13356.0,6354,364,7183.21940231415
2275,10/21/2021,117724695.6567658,13517.0,6487,304,8601.27377790024
2276,10/22/2021,117731559.48487496,13501.0625,6411,381,7878.4139550399
2277,10/23/2021,117740302.34933104,13338.9375,6348,363,5839.5480603871
2278,10/24/2021,117748342.89754428,13359.875,6359,362,6562.80766265935
2279,10/25/2021,117754203.99085948,13474.9375,6418,359,8851.0525173061
2280,10/26/2021,117757635.71992096,13438.625,6414,342,11259.1658703475
2281,10/27/2021,117757327.75633363,13335.5625,6345,365,14818.4722306345
2282,10/28/2021,117755132.3269263,13432.1875,6408,347,16852.1345278994
2283,10/29/2021,117754128.82286674,13380.75,6368,364,15619.8800828549
2284,10/30/2021,117754414.75546376,13387.875,6345,394,14342.94176889
2285,10/31/2021,117755734.07614379,13297.3125,6317,373,13224.9216950569
2286,11/1/2021,117756181.20480974,13518.1875,6423,379,0.0
2287,11/2/2021,117755192.50380462,13350.3125,6308,413,0.0
2288,11/3/2021,117755406.46455488,13446.0,6385,380,0.0
2289,11/4/2021,117757087.38345684,13175.1875,6282,343,0.0
2290,11/5/2021,117759760.59807456,13476.625,6446,330,0.0
2291,11/6/2021,117763083.35332556,13292.5625,6339,349,0.0
2292,11/7/2021,117768935.1952294,13529.3125,6452,353,0.0
2293,11/8/2021,117773467.69378576,13324.5625,6346,357,0.0
2294,11/9/2021,117772376.52245133,13324.6875,6372,327,0.0
2295,11/10/2021,117772010.26054645,13411.0625,6382,365,15035.4038341869
2296,11/11/2021,117772333.66548488,13352.0,6373,340,14284.4278309748
2297,11/12/2021,117773556.3151924,13393.875,6421,310,13429.5795314954
2298,11/13/2021,117776246.92421935,13185.5,6326,300,11754.553726169
2299,11/14/2021,117780626.03479236,13238.875,6345,310,10121.6310203907
2300,11/15/2021,117781515.51853192,13227.625,6319,334,13597.6701066699
2301,11/16/2021,117783174.733901,13155.1875,6254,367,12754.5309591019
2302,11/17/2021,117785754.39141932,13410.0,6390,356,12089.2649642579
2303,11/18/2021,117787470.81580892,13289.625,6372,310,12838.058786257
2304,11/19/2021,117790997.37131302,13081.8125,6232,349,10821.5882284425
2305,11/20/2021,117796092.49767397,13180.5,6295,332,9344.91294353307
2306,11/21/2021,117801094.18608063,13228.6875,6287,371,9480.81343986284
2307,11/22/2021,117802341.01031192,13351.75,6367,348,13366.2120817305
2308,11/23/2021,117804851.12236533,13263.25,6339,332,12014.8318145172
2309,11/24/2021,117807823.23791012,13188.5,6304,328,11475.7201576533
2310,11/25/2021,117811414.25853638,13262.1875,6303,371,10930.9650482267
2311,11/26/2021,117815968.77681687,13105.4375,6218,379,9815.46346039418
2312,11/27/2021,117820642.88572988,13422.4375,6386,367,10008.1956154829
2313,11/28/2021,117824979.36767729,13194.125,6256,386,10125.9221904228
2314,11/29/2021,117828568.49753115,13133.0,6207,408,10807.0881937992
2315,11/30/2021,117830403.60193431,13210.3125,6259,393,12652.2468053096
2316,12/1/2021,117832468.93978466,13072.1875,6237,339,0.0
2317,12/2/2021,117836761.22242026,13082.9375,6246,335,0.0
2318,12/3/2021,117841583.9923846,13178.8125,6294,333,0.0
2319,12/4/2021,117843313.647844,12962.375,6177,342,0.0
2320,12/5/2021,117848809.3312436,13172.1875,6228,407,0.0
2321,12/6/2021,117853798.2792316,13143.25,6273,340,0.0
2322,12/7/2021,117859874.24997725,13106.5625,6266,325,0.0
2323,12/8/2021,117867173.89072236,13056.4375,6225,343,0.0
2324,12/9/2021,117874279.22327033,13178.0625,6282,345,0.0
2325,12/10/2021,117881011.85307255,13491.4375,6427,359,8042.48579373189
2326,12/11/2021,117889046.2652138,13601.5625,6488,353,6850.02352677851
2327,12/12/2021,117898265.61458687,13669.5625,6523,353,5735.01491976058
2328,12/13/2021,117905737.0258056,13569.125,6486,338,7383.32952972059
2329,12/14/2021,117913653.4382475,13478.5,6391,396,6857.58971334241
2330,12/15/2021,117920460.91864751,13556.4375,6478,339,8049.72774653453
2331,12/16/2021,117925727.55877905,13385.125,6397,334,9419.78429773755
2332,12/17/2021,117932640.24914835,13585.5625,6468,369,7978.69279285433
2333,12/18/2021,117941586.15364128,13656.5625,6508,365,6018.25996994841
2334,12/19/2021,117951488.48960924,13508.375,6453,346,4913.76911401977
2335,12/20/2021,117960497.27462168,13802.75,6545,412,6098.79085139165
2336,12/21/2021,117969210.42811118,13518.375,6442,366,6118.05419672422
2337,12/22/2021,117977029.9204016,13520.75,6426,384,7011.28578750394
2338,12/23/2021,117984655.57420248,13505.3125,6415,389,7189.33556640621
2339,12/24/2021,117993201.5829648,13554.75,6468,356,6322.01403657028
2340,12/25/2021,118001611.57284585,13566.6875,6460,371,6471.32433628197
2341,12/26/2021,118011442.43089776,13601.9375,6467,383,5084.95583347285
2342,12/27/2021,118019215.40694924,13622.5,6477,380,7153.14596164895
2343,12/28/2021,118024754.75230084,13521.6875,6442,367,9287.19495283526
2344,12/29/2021,118028301.64453273,13622.4375,6519,335,11384.0990686265
2345,12/30/2021,118033251.7981794,13540.8125,6432,389,9902.37450828031
2346,12/31/2021,118039550.08067018,13422.375,6379,378,8434.91559226787
2347,1/1/2022,118047125.62360166,13689.875,6506,390,0.0
2348,1/2/2022,118052752.68072736,13703.125,6495,406,0.0
2349,1/3/2022,118058050.43328217,13629.5625,6461,401,0.0
2350,1/4/2022,118061005.14568985,13647.8125,6494,373,0.0
2351,1/5/2022,118062639.76427184,13527.125,6460,342,0.0
2352,1/6/2022,118065140.09824546,13413.375,6392,354,0.0
2353,1/7/2022,118066422.6340633,13430.8125,6423,329,0.0
2354,1/8/2022,118070687.45425536,13721.3125,6525,381,0.0
2355,1/9/2022,118071551.67909776,13615.875,6505,342,0.0
2356,1/10/2022,118066934.672656,13483.5,6422,360,0.0
2357,1/11/2022,118064894.95833337,13685.5,6527,356,0.0
2358,1/12/2022,118062874.05824852,13582.0,6457,376,0.0
2359,1/13/2022,118062471.44354296,13564.5625,6438,389,0.0
2360,1/14/2022,118060089.97321518,13481.375,6439,342,0.0
2361,1/15/2022,118063009.7873996,13608.875,6486,358,0.0
2362,1/16/2022,118065793.62980165,13609.4375,6504,339,0.0
2363,1/17/2022,118068261.5633553,13547.625,6468,346,0.0
2364,1/18/2022,118072319.578225,13594.625,6462,378,0.0
2365,1/19/2022,118075941.46293184,13573.5625,6473,353,0.0
2366,1/20/2022,118078001.26978523,13595.8125,6489,353,0.0
2367,1/21/2022,118076317.92424557,13452.6875,6393,375,0.0
2368,1/22/2022,118076716.71679038,13792.5625,6556,385,0.0
2369,1/23/2022,118080195.97243772,13481.5625,6456,321,0.0
2370,1/24/2022,118082730.5857448,13600.0625,6449,393,0.0
2371,1/25/2022,118085241.92775436,13574.875,6460,370,0.0
2372,1/26/2022,118087337.0216293,13509.0,6427,368,0.0
2373,1/27/2022,118088159.05972315,13588.8125,6494,337,0.0
2374,1/28/2022,118090361.06332776,13529.5625,6472,329,0.0
2375,1/29/2022,118094855.78246816,13524.0,6461,340,0.0
2376,1/30/2022,118099694.48838326,13679.6875,6539,339,0.0
2377,1/31/2022,118103637.02396671,13499.8125,6462,325,0.0
2378,2/1/2022,118104707.09974141,13589.25,6501,332,0.0
2379,2/2/2022,118106184.2715324,13534.875,6454,354,0.0
2380,2/3/2022,118110082.31904468,13484.8125,6423,361,0.0
2381,2/4/2022,118115393.0141914,13764.75,6556,368,0.0
2382,2/5/2022,118123224.69387078,13446.875,6387,378,0.0
2383,2/6/2022,118131505.6814216,13676.8125,6539,337,0.0
2384,2/7/2022,118136000.31902462,13554.25,6461,356,0.0
2385,2/8/2022,118142747.35293683,13474.8125,6430,349,0.0
2386,2/9/2022,118149296.0161176,13627.375,6477,378,0.0
2387,2/10/2022,118155909.5842128,13540.8125,6438,377,0.0
2388,2/11/2022,118164252.46832338,13679.4375,6520,363,0.0
2389,2/12/2022,118173202.11451192,13514.625,6471,322,0.0
2390,2/13/2022,118183054.02683076,13520.9375,6470,327,0.0
2391,2/14/2022,118192512.00183296,13529.125,6451,354,0.0
2392,2/15/2022,118201610.96966869,13676.9375,6520,359,0.0
2393,2/16/2022,118209310.68247896,13415.125,6410,338,0.0
2394,2/17/2022,118217414.95401645,13571.0,6476,348,0.0
2395,2/18/2022,118223452.2696872,13537.3125,6418,397,0.0
2396,2/19/2022,118232354.07871193,13447.875,6407,358,0.0
2397,2/20/2022,118241433.61347044,13714.3125,6518,381,0.0
2398,2/21/2022,118247981.1060692,13486.8125,6434,349,0.0
2399,2/22/2022,118254979.13460176,13513.0625,6463,333,0.0
2400,2/23/2022,118262470.86127196,13600.125,6487,354,0.0
2401,2/24/2022,118269500.99928194,13655.0625,6485,389,0.0
2402,2/25/2022,118279052.23984784,13458.5,6430,340,0.0
2403,2/26/2022,118289878.69194897,13602.375,6460,386,0.0
2404,2/27/2022,118300901.66221651,13581.75,6488,344,0.0
2405,2/28/2022,118309211.97806232,13499.1875,6424,367,0.0
2406,3/1/2022,118318790.13569656,13589.375,6495,338,0.0
2407,3/2/2022,118328677.5200848,13433.0625,6404,353,0.0
2408,3/3/2022,118339162.55738342,13548.5,6451,364,0.0
2409,3/4/2022,118349917.41542011,13705.4375,6496,403,0.0
2410,3/5/2022,118361543.36717544,13425.25,6376,380,0.0
2411,3/6/2022,118372098.99489585,13512.0625,6421,377,0.0
2412,3/7/2022,118383554.86188728,13628.5,6446,416,0.0
2413,3/8/2022,118395106.3362666,13529.75,6392,420,0.0
2414,3/9/2022,118406798.87400804,13707.875,6508,390,0.0
2415,3/10/2022,118418914.18463242,13629.9375,6480,379,0.0
2416,3/11/2022,118430759.6565495,13346.25,6331,384,0.0
2417,3/12/2022,118444033.6825084,13764.25,6509,420,0.0
2418,3/13/2022,118456328.96851458,13336.625,6327,390,0.0
2419,3/14/2022,118468523.69606522,13654.5625,6458,417,0.0
2420,3/15/2022,118480109.51037416,13500.0,6405,392,0.0
2421,3/16/2022,118491317.0136042,13442.3125,6391,373,0.0
2422,3/17/2022,118500679.82335368,13543.4375,6426,391,0.0
2423,3/18/2022,118510676.06882206,13562.8125,6418,413,0.0
2424,3/19/2022,118522931.22651172,13546.125,6449,366,0.0
2425,3/20/2022,118535577.71695584,13481.9375,6426,355,0.0
2426,3/21/2022,118547502.81427296,13439.0625,6407,353,0.0
2427,3/22/2022,118558761.56363598,13508.5625,6446,349,0.0
2428,3/23/2022,118570317.54387634,13569.625,6440,390,0.0
2429,3/24/2022,118580740.22299716,13522.125,6424,382,0.0
2430,3/25/2022,118591513.1942211,13583.0,6424,416,0.0
2431,3/26/2022,118603526.8776258,13461.6875,6407,367,0.0
2432,3/27/2022,118614383.03471804,13435.9375,6395,363,0.0
2433,3/28/2022,118622262.20449208,13594.875,6463,378,0.0
2434,3/29/2022,118633138.04305603,13607.5625,6452,397,0.0
2435,3/30/2022,118643305.37618844,13482.9375,6394,395,0.0
2436,3/31/2022,118653539.1304115,13474.25,6414,364,0.0
2437,4/1/2022,118662567.62547109,13565.6875,6431,399,0.0
2438,4/2/2022,118672505.90554166,13335.875,6357,350,0.0
2439,4/3/2022,118682594.79535729,13511.5,6426,372,0.0
2440,4/4/2022,118691589.2620192,13300.625,6323,370,0.0
2441,4/5/2022,118696231.87544239,13546.4375,6436,379,0.0
2442,4/6/2022,118705853.24541076,13505.75,6418,380,0.0
2443,4/7/2022,118714990.05957504,13486.6875,6422,363,0.0
2444,4/8/2022,118724776.70807455,13424.375,6338,422,0.0
2445,4/9/2022,118736417.36083093,13436.1875,6429,327,0.0
2446,4/10/2022,118748175.92429177,13475.4375,6401,379,0.0
2447,4/11/2022,118759000.30246133,13568.25,6447,380,0.0
2448,4/12/2022,118769714.32053052,13530.0625,6446,361,0.0
2449,4/13/2022,118780285.46469504,13327.125,6312,398,0.0
2450,4/14/2022,118790828.2017041,13488.625,6408,382,0.0
2451,4/15/2022,118802132.69866525,13501.4375,6421,371,0.0
2452,4/16/2022,118814295.18888617,13410.3125,6404,341,0.0
2453,4/17/2022,118826998.65960789,13516.6875,6431,371,0.0
2454,4/18/2022,118838637.91341072,13423.875,6350,410,0.0
2455,4/19/2022,118849836.27267088,13421.3125,6409,341,0.0
2456,4/20/2022,118858227.98019788,13505.625,6424,370,0.0
2457,4/21/2022,118867341.33695316,13189.125,6290,342,0.0
2458,4/22/2022,118877567.26129995,13415.9375,6414,331,0.0
2459,4/23/2022,118889424.57506838,13351.5,6371,344,0.0
2460,4/24/2022,118901309.74349827,13377.1875,6373,355,0.0
2461,4/25/2022,118911309.36854888,13359.875,6342,382,0.0
2462,4/26/2022,118921811.6765937,13282.625,6320,362,0.0
2463,4/27/2022,118932204.75802144,13421.75,6381,372,0.0
2464,4/28/2022,118942539.91779108,13374.625,6348,382,0.0
2465,4/29/2022,118952934.8026296,13416.125,6376,374,0.0
2466,4/30/2022,118963566.6825992,13409.875,6348,402,0.0
2467,5/1/2022,118906786.79394422,13434.8125,6381,381,0.0
2468,5/2/2022,118915408.46425332,13326.75,6358,344,0.0
2469,5/3/2022,118924537.41909903,13290.75,6337,348,0.0
2470,5/4/2022,118934759.22892238,13131.5625,6258,345,0.0
2471,5/5/2022,118944331.98491822,13192.3125,6295,341,0.0
2472,5/6/2022,118955109.54127736,13202.0,6305,332,0.0
2473,5/7/2022,118966940.99166048,13221.875,6258,398,0.0
2474,5/8/2022,118979484.2407304,13330.1875,6333,371,0.0
2475,5/9/2022,118988722.22803776,13072.0,6195,384,0.0
2476,5/10/2022,118998375.32716931,13193.6875,6208,439,0.0
2477,5/11/2022,119000890.25716244,13353.0,6338,384,0.0
2478,5/12/2022,118997040.16652818,13073.0625,6188,393,0.0
2479,5/13/2022,119005056.69930768,13383.5625,6367,365,0.0
2480,5/14/2022,119016567.52957644,13090.75,6237,348,0.0
2481,5/15/2022,119029196.78447722,13191.125,6289,346,0.0
2482,5/16/2022,119041861.42720295,13249.0625,6288,381,0.0
2483,5/17/2022,119053589.11183316,13245.5,6285,380,0.0
2484,5/18/2022,119065966.09553806,13215.125,6246,410,0.0
2485,5/19/2022,119078115.90348455,12838.5625,6112,349,0.0
2486,5/20/2022,119090014.29600976,12871.125,6154,318,0.0
2487,5/21/2022,119102644.3029269,12840.0,6160,292,0.0
2488,5/22/2022,119115014.60201968,12806.1875,6122,315,0.0
2489,5/23/2022,119127295.37815727,12990.6875,6219,315,0.0
2490,5/24/2022,119139083.87656492,12716.375,6074,322,0.0
2491,5/25/2022,119150627.07555966,13010.75,6165,384,0.0
2492,5/26/2022,119160915.891061,12825.25,6092,364,0.0
2493,5/27/2022,119171816.5440863,13015.6875,6218,327,0.0
2494,5/28/2022,119184462.18973885,12887.4375,6166,311,0.0
2495,5/29/2022,119197076.08602075,12876.8125,6157,317,0.0
2496,5/30/2022,119208524.84778637,12775.9375,6096,327,0.0
2497,5/31/2022,119218683.65927136,12895.8125,6146,341,0.0
2498,6/1/2022,119228183.01807927,12863.4375,6119,355,0.0
2499,6/2/2022,119237139.597075,12898.625,6159,326,0.0
2500,6/3/2022,119246142.57184504,12856.6875,6135,331,0.0
2501,6/4/2022,119255295.1576109,12312.875,5898,290,0.0
2502,6/5/2022,119264551.69503137,12378.875,5939,282,0.0
2503,6/6/2022,119273886.02872328,12120.5625,5794,301,0.0
2504,6/7/2022,119283072.61609533,12461.5625,5957,309,0.0
2505,6/8/2022,119290830.86765,12274.0625,5883,285,0.0
2506,6/9/2022,119298740.69212808,12095.0,5808,272,0.0
2507,6/10/2022,119307958.38615586,12309.1875,5897,291,0.0
2508,6/11/2022,119318813.20668457,12337.9375,5866,343,0.0
2509,6/12/2022,119329815.49875931,12212.8125,5839,301,0.0
2510,6/13/2022,119336540.34553708,12256.1875,5835,331,0.0
2511,6/14/2022,119345441.66181852,12116.75,5747,352,0.0
2512,6/15/2022,119353741.74463886,12089.9375,5750,331,0.0
2513,6/16/2022,119364165.73115727,12198.25,5820,316,0.0
2514,6/17/2022,119374845.55879584,12275.375,5870,302,0.0
2515,6/18/2022,119384640.29189213,12229.8125,5816,337,0.0
2516,6/19/2022,119396090.4475478,11985.25,5711,316,0.0
2517,6/20/2022,119407778.14087167,12286.75,5871,308,0.0
2518,6/21/2022,119417810.90504631,11355.6875,5465,239,0.0
2519,6/22/2022,119427991.56432939,11212.1875,5355,283,0.0
2520,6/23/2022,119436947.17740706,11069.625,5309,254,0.0
2521,6/24/2022,119446625.88518225,11192.375,5366,258,0.0
2522,6/25/2022,119456699.16375951,11154.4375,5347,259,0.0
2523,6/26/2022,119466619.207408,11091.1875,5310,263,0.0
2524,6/27/2022,119475684.6341322,11249.8125,5411,241,0.0
2525,6/28/2022,119484945.27636428,11039.0625,5312,233,0.0
2526,6/29/2022,119493673.69106203,11143.375,5332,270,0.0
2527,6/30/2022,119503109.13061666,11776.75,5628,296,0.0
2528,7/1/2022,119515347.883415,13547.0,6455,360,0.0
2529,7/2/2022,119529085.34233972,13554.6875,6488,327,0.0
2530,7/3/2022,119542757.47058228,13684.5,6540,340,0.0
2531,7/4/2022,119555785.33315876,13507.1875,6435,359,0.0
2532,7/5/2022,119568312.58702676,13572.3125,6477,349,0.0
2533,7/6/2022,119580742.84733316,13610.3125,6480,369,0.0
2534,7/7/2022,119592336.6749158,13396.4375,6419,315,0.0
2535,7/8/2022,119605146.50237438,13664.25,6553,316,0.0
2536,7/9/2022,119618428.70901836,13350.875,6414,294,0.0
2537,7/10/2022,119631960.09607866,13558.6875,6495,319,0.0
2538,7/11/2022,119644505.72440134,13529.75,6484,316,0.0
2539,7/12/2022,119657591.73004337,13631.0625,6511,341,0.0
2540,7/13/2022,119670086.34417167,13359.4375,6412,303,0.0
2541,7/14/2022,119682125.44475612,13618.5,6540,304,0.0
2542,7/15/2022,119694354.72854036,13472.125,6436,338,0.0
2543,7/16/2022,119707535.28631188,13496.0625,6448,341,0.0
2544,7/17/2022,119720659.46968365,13433.75,6426,328,0.0
2545,7/18/2022,119733114.9520192,13591.9375,6456,383,0.0
2546,7/19/2022,119745549.1138786,13581.4375,6476,355,0.0
2547,7/20/2022,119757990.6403382,13513.9375,6443,351,0.0
2548,7/21/2022,119771337.79024193,13578.3125,6474,353,0.0
2549,7/22/2022,119785093.2326163,13516.625,6468,326,0.0
2550,7/23/2022,119799133.99480456,13553.625,6456,362,0.0
2551,7/24/2022,119813350.0007,13455.6875,6401,367,0.0
2552,7/25/2022,119826655.31067142,13372.9375,6395,331,0.0
2553,7/26/2022,119839699.26496996,13458.1875,6380,395,0.0
2554,7/27/2022,119853086.68713222,13515.4375,6433,367,0.0
2555,7/28/2022,119866186.13902348,13504.0,6438,352,0.0
2556,7/29/2022,119879896.33648734,13473.125,6423,350,0.0
2557,7/30/2022,119894268.71148138,13483.75,6421,364,0.0
2558,7/31/2022,119908624.57407811,13426.8125,6403,349,0.0
2559,8/1/2022,119922553.8196966,13519.5,6441,360,0.0
2560,8/2/2022,119936475.33686335,13493.0625,6446,337,0.0
2561,8/3/2022,119950407.04867272,13351.3125,6355,361,0.0
2562,8/4/2022,119964287.50838852,13436.25,6389,372,0.0
2563,8/5/2022,119978303.95103338,13672.1875,6511,367,0.0
2564,8/6/2022,119992525.21738093,13357.3125,6385,329,0.0
2565,8/7/2022,120006831.1351078,13473.5,6450,324,0.0
2566,8/8/2022,120020355.39738911,13417.1875,6423,323,0.0
2567,8/9/2022,120033673.32834695,13308.5625,6345,349,0.0
2568,8/10/2022,120046219.2083908,13319.4375,6375,323,0.0
2569,8/11/2022,120059046.04795247,13248.625,6314,350,0.0
2570,8/12/2022,120072394.54124288,13257.875,6343,322,0.0
2571,8/13/2022,120086499.52167127,13362.4375,6380,339,0.0
2572,8/14/2022,120100415.82375003,13241.4375,6318,343,0.0
2573,8/15/2022,120113607.034855,13187.125,6270,366,0.0
2574,8/16/2022,120127533.76204224,13367.375,6381,342,0.0
2575,8/17/2022,120141209.44457296,13120.6875,6287,307,0.0
2576,8/18/2022,120155028.98326793,13288.0,6344,340,0.0
2577,8/19/2022,120168334.7787684,13154.0,6256,360,0.0
2578,8/20/2022,120182333.44921456,13331.0625,6353,353,0.0
2579,8/21/2022,120196705.45019384,13346.375,6363,350,0.0
2580,8/22/2022,120210261.53897418,13125.5,6264,336,0.0
2581,8/23/2022,120224060.70531055,13329.0,6353,352,0.0
2582,8/24/2022,120237739.94549596,13087.9375,6256,323,0.0
2583,8/25/2022,120251093.60875332,12972.5,6210,312,0.0
2584,8/26/2022,120264659.59221122,13106.0625,6237,357,0.0
2585,8/27/2022,120278685.90156928,13107.3125,6236,357,0.0
2586,8/28/2022,120292645.10851587,13028.6875,6239,311,0.0
2587,8/29/2022,120306087.82067138,13229.5,6327,324,0.0
2588,8/30/2022,120318989.02649584,12935.125,6211,290,0.0
2589,8/31/2022,120331850.01541828,13155.625,6250,370,0.0
2590,9/1/2022,120344722.63304268,13033.25,6262,288,0.0
2591,9/2/2022,120358336.24214257,13182.25,6293,336,0.0
2592,9/3/2022,120372319.12614164,13003.25,6200,340,0.0
2593,9/4/2022,120386373.72663848,13141.375,6269,342,0.0
2594,9/5/2022,120399966.55100518,12879.6875,6171,303,0.0
2595,9/6/2022,120413247.19296348,13091.4375,6259,323,0.0
2596,9/7/2022,120426085.14415646,12987.625,6218,310,0.0
2597,9/8/2022,120438885.58597304,13090.25,6292,284,0.0
2598,9/9/2022,120451333.3087372,12654.0,6065,296,0.0
2599,9/10/2022,120464737.82027078,12669.1875,6044,327,0.0
2600,9/11/2022,120478249.82652406,12676.625,6066,306,0.0
2601,9/12/2022,120491164.90137976,12706.0,6047,344,0.0
2602,9/13/2022,120504099.37676413,12712.8125,6064,329,0.0
2603,9/14/2022,120517070.92030764,12402.9375,5909,327,0.0
2604,9/15/2022,120520501.60969688,3385.125,6727,86,0.0
2605,9/16/2022,120521022.1345812,0.0,7092,0,0.0
2606,9/17/2022,120522050.35741256,0.0,7130,0,0.0
2607,9/18/2022,120522947.61173593,0.0,7130,0,0.0
2608,9/19/2022,120523645.41892324,0.0,7125,0,0.0
2609,9/20/2022,120524168.95156144,0.0,7138,0,0.0
2610,9/21/2022,120524653.50743516,0.0,7054,0,0.0
2611,9/22/2022,120525340.05600037,0.0,7152,0,0.0
2612,9/23/2022,120526145.28315482,0.0,7167,0,0.0
2613,9/24/2022,120527268.52765736,0.0,7168,0,0.0
2614,9/25/2022,120528239.60829516,0.0,7168,0,0.0
2615,9/26/2022,120528758.37907629,0.0,7148,0,0.0
2616,9/27/2022,120528615.721507,0.0,7141,0,0.0
2617,9/28/2022,120528798.71594152,0.0,7162,0,0.0
2618,9/29/2022,120529053.15322284,0.0,7154,0,0.0
2619,9/30/2022,120529173.03544065,0.0,7162,0,0.0
2620,10/1/2022,120529980.49002647,0.0,7137,0,0.0
2621,10/2/2022,120531133.98751436,0.0,7175,0,0.0
2622,10/3/2022,120531307.6165585,0.0,7157,0,0.0
2623,10/4/2022,120531521.4169331,0.0,7132,0,0.0
2624,10/5/2022,120531683.33599491,0.0,7148,0,0.0
2625,10/6/2022,120532141.43390629,0.0,7157,0,0.0
2626,10/7/2022,120532870.54151082,0.0,7146,0,0.0
2627,10/8/2022,120532590.5215862,0.0,7169,0,0.0
2628,10/9/2022,120531269.6212284,0.0,7162,0,0.0
2629,10/10/2022,120529350.46730623,0.0,7165,0,3580.33587986127
2630,10/11/2022,120528206.70337832,0.0,7164,0,2745.9587194817
2631,10/12/2022,120527918.75999254,0.0,7164,0,1950.83815927331
2632,10/13/2022,120527320.3393844,0.0,7157,0,2253.13153030608
2633,10/14/2022,120527201.35192429,0.0,7162,0,1780.51680532332
2634,10/15/2022,120527181.75714116,0.0,7167,0,1682.25733791196
2635,10/16/2022,120527423.47266664,0.0,7157,0,1422.28364067071
2636,10/17/2022,120526926.59110558,0.0,7154,0,2154.12528984741
2637,10/18/2022,120526156.49480069,0.0,7168,0,2431.4171289854
2638,10/19/2022,120525159.67546453,0.0,7154,0,2651.34118609163
2639,10/20/2022,120523601.32288072,0.0,7165,0,3220.10980080419
2640,10/21/2022,120522166.10299917,0.0,7165,0,3103.73493772665
